Scenario,Method,Sample_Size,Run_ID,F1 Score,SHD
Measured1,GES,2000,31,0.962962962962963,2
Measured2,GES,2000,31,0.9565217391304348,1
Simple_Case_Tree,GES,2000,31,0.0,34
Tree_Case_Flexible,GES,2000,31,0.1935483870967742,25
Latent_Hierarchical_Structure,GES,2000,31,0.0,43
LLCM_Flexible,GES,2000,31,0.1702127659574468,42
Measured1,GES,5000,31,1.0,0
Measured2,GES,5000,31,1.0,0
Simple_Case_Tree,GES,5000,31,0.0,35
Tree_Case_Flexible,GES,5000,31,0.18181818181818182,27
Latent_Hierarchical_Structure,GES,5000,31,0.0,46
LLCM_Flexible,GES,5000,31,0.22727272727272727,34
Measured1,GES,10000,31,0.962962962962963,2
Measured2,GES,10000,31,1.0,0
Simple_Case_Tree,GES,10000,31,0.0,37
Tree_Case_Flexible,GES,10000,31,0.1875,26
Latent_Hierarchical_Structure,GES,10000,31,0.0,49
LLCM_Flexible,GES,10000,31,0.22727272727272727,34
Measured1,GES,2000,32,1.0,0
Measured2,GES,2000,32,0.7272727272727273,7
Simple_Case_Tree,GES,2000,32,0.0,31
Tree_Case_Flexible,GES,2000,32,0.18181818181818182,30
Latent_Hierarchical_Structure,GES,2000,32,0.0,46
LLCM_Flexible,GES,2000,32,0.25,30
Measured1,GES,5000,32,0.962962962962963,2
Measured2,GES,5000,32,1.0,0
Simple_Case_Tree,GES,5000,32,0.0,33
Tree_Case_Flexible,GES,5000,32,0.17142857142857143,32
Latent_Hierarchical_Structure,GES,5000,32,0.0,48
LLCM_Flexible,GES,5000,32,0.25,30
Measured1,GES,10000,32,1.0,0
Measured2,GES,10000,32,1.0,0
Simple_Case_Tree,GES,10000,32,0.0,36
Tree_Case_Flexible,GES,10000,32,0.1764705882352941,28
Latent_Hierarchical_Structure,GES,10000,32,0.0,51
LLCM_Flexible,GES,10000,32,0.24390243902439024,31
Measured1,GES,2000,33,0.888888888888889,11
Measured2,GES,2000,33,1.0,0
Simple_Case_Tree,GES,2000,33,0.0,32
Tree_Case_Flexible,GES,2000,33,0.1875,26
Latent_Hierarchical_Structure,GES,2000,33,0.0,42
LLCM_Flexible,GES,2000,33,0.25,30
Measured1,GES,5000,33,1.0,0
Measured2,GES,5000,33,1.0,0
Simple_Case_Tree,GES,5000,33,0.0,35
Tree_Case_Flexible,GES,5000,33,0.1875,26
Latent_Hierarchical_Structure,GES,5000,33,0.0,44
LLCM_Flexible,GES,5000,33,0.25,30
Measured1,GES,10000,33,1.0,0
Measured2,GES,10000,33,1.0,0
Simple_Case_Tree,GES,10000,33,0.0,35
Tree_Case_Flexible,GES,10000,33,0.18181818181818182,27
Latent_Hierarchical_Structure,GES,10000,33,0.0,47
LLCM_Flexible,GES,10000,33,0.23255813953488372,33
Measured1,GES,2000,34,0.962962962962963,1
Measured2,GES,2000,34,0.9565217391304348,1
Simple_Case_Tree,GES,2000,34,0.0,36
Tree_Case_Flexible,GES,2000,34,0.19999999999999998,24
Latent_Hierarchical_Structure,GES,2000,34,0.0,43
LLCM_Flexible,GES,2000,34,0.22222222222222224,37
Measured1,GES,5000,34,1.0,0
Measured2,GES,5000,34,1.0,0
Simple_Case_Tree,GES,5000,34,0.0,37
Tree_Case_Flexible,GES,5000,34,0.1875,26
Latent_Hierarchical_Structure,GES,5000,34,0.0,46
LLCM_Flexible,GES,5000,34,0.20408163265306123,41
Measured1,GES,10000,34,0.962962962962963,1
Measured2,GES,10000,34,0.9565217391304348,1
Simple_Case_Tree,GES,10000,34,0.0,38
Tree_Case_Flexible,GES,10000,34,0.17142857142857143,29
Latent_Hierarchical_Structure,GES,10000,34,0.0,50
LLCM_Flexible,GES,10000,34,0.2,42
Measured1,GES,2000,35,0.962962962962963,1
Measured2,GES,2000,35,0.7826086956521738,6
Simple_Case_Tree,GES,2000,35,0.0,32
Tree_Case_Flexible,GES,2000,35,0.1935483870967742,25
Latent_Hierarchical_Structure,GES,2000,35,0.0,42
LLCM_Flexible,GES,2000,35,0.25,30
Measured1,GES,5000,35,1.0,0
Measured2,GES,5000,35,1.0,0
Simple_Case_Tree,GES,5000,35,0.0,33
Tree_Case_Flexible,GES,5000,35,0.1935483870967742,25
Latent_Hierarchical_Structure,GES,5000,35,0.0,48
LLCM_Flexible,GES,5000,35,0.24390243902439024,31
Measured1,GES,10000,35,1.0,0
Measured2,GES,10000,35,1.0,0
Simple_Case_Tree,GES,10000,35,0.0,33
Tree_Case_Flexible,GES,10000,35,0.1935483870967742,25
Latent_Hierarchical_Structure,GES,10000,35,0.0,47
LLCM_Flexible,GES,10000,35,0.24390243902439024,31
Measured1,GES,2000,36,0.888888888888889,8
Measured2,GES,2000,36,0.9565217391304348,2
Simple_Case_Tree,GES,2000,36,0.0,33
Tree_Case_Flexible,GES,2000,36,0.1875,29
Latent_Hierarchical_Structure,GES,2000,36,0.0,41
LLCM_Flexible,GES,2000,36,0.2631578947368421,28
Measured1,GES,5000,36,1.0,0
Measured2,GES,5000,36,1.0,0
Simple_Case_Tree,GES,5000,36,0.0,35
Tree_Case_Flexible,GES,5000,36,0.1764705882352941,28
Latent_Hierarchical_Structure,GES,5000,36,0.0,49
LLCM_Flexible,GES,5000,36,0.23809523809523808,33
Measured1,GES,10000,36,1.0,0
Measured2,GES,10000,36,1.0,0
Simple_Case_Tree,GES,10000,36,0.0,36
Tree_Case_Flexible,GES,10000,36,0.18181818181818182,27
Latent_Hierarchical_Structure,GES,10000,36,0.0,50
LLCM_Flexible,GES,10000,36,0.23809523809523808,32
Measured1,GES,2000,37,1.0,0
Measured2,GES,2000,37,1.0,0
Simple_Case_Tree,GES,2000,37,0.0,33
Tree_Case_Flexible,GES,2000,37,0.19999999999999998,24
Latent_Hierarchical_Structure,GES,2000,37,0.0,44
LLCM_Flexible,GES,2000,37,0.24390243902439024,34
Measured1,GES,5000,37,1.0,0
Measured2,GES,5000,37,0.9166666666666666,6
Simple_Case_Tree,GES,5000,37,0.0,33
Tree_Case_Flexible,GES,5000,37,0.18181818181818182,27
Latent_Hierarchical_Structure,GES,5000,37,0.0,49
LLCM_Flexible,GES,5000,37,0.23809523809523808,34
Measured1,GES,10000,37,1.0,0
Measured2,GES,10000,37,1.0,0
Simple_Case_Tree,GES,10000,37,0.0,37
Tree_Case_Flexible,GES,10000,37,0.1764705882352941,28
Latent_Hierarchical_Structure,GES,10000,37,0.0,53
LLCM_Flexible,GES,10000,37,0.23809523809523808,34
Measured1,GES,2000,38,0.8571428571428571,14
Measured2,GES,2000,38,1.0,0
Simple_Case_Tree,GES,2000,38,0.0,36
Tree_Case_Flexible,GES,2000,38,0.1875,26
Latent_Hierarchical_Structure,GES,2000,38,0.0,41
LLCM_Flexible,GES,2000,38,0.25,32
Measured1,GES,5000,38,1.0,0
Measured2,GES,5000,38,0.9565217391304348,6
Simple_Case_Tree,GES,5000,38,0.0,37
Tree_Case_Flexible,GES,5000,38,0.18181818181818182,27
Latent_Hierarchical_Structure,GES,5000,38,0.0,44
LLCM_Flexible,GES,5000,38,0.25,32
Measured1,GES,10000,38,1.0,0
Measured2,GES,10000,38,0.9565217391304348,5
Simple_Case_Tree,GES,10000,38,0.0,38
Tree_Case_Flexible,GES,10000,38,0.16666666666666663,30
Latent_Hierarchical_Structure,GES,10000,38,0.0,43
LLCM_Flexible,GES,10000,38,0.22727272727272727,36
Measured1,GES,2000,39,1.0,0
Measured2,GES,2000,39,1.0,0
Simple_Case_Tree,GES,2000,39,0.0,35
Tree_Case_Flexible,GES,2000,39,0.19999999999999998,24
Latent_Hierarchical_Structure,GES,2000,39,0.0,45
LLCM_Flexible,GES,2000,39,0.20000000000000004,32
Measured1,GES,5000,39,1.0,0
Measured2,GES,5000,39,1.0,0
Simple_Case_Tree,GES,5000,39,0.0,36
Tree_Case_Flexible,GES,5000,39,0.1935483870967742,25
Latent_Hierarchical_Structure,GES,5000,39,0.0,48
LLCM_Flexible,GES,5000,39,0.1904761904761905,34
Measured1,GES,10000,39,0.962962962962963,3
Measured2,GES,10000,39,0.9565217391304348,7
Simple_Case_Tree,GES,10000,39,0.0,38
Tree_Case_Flexible,GES,10000,39,0.18181818181818182,27
Latent_Hierarchical_Structure,GES,10000,39,0.0,51
LLCM_Flexible,GES,10000,39,0.22727272727272727,34
Measured1,GES,2000,40,0.962962962962963,1
Measured2,GES,2000,40,1.0,0
Simple_Case_Tree,GES,2000,40,0.0,35
Tree_Case_Flexible,GES,2000,40,0.1875,29
Latent_Hierarchical_Structure,GES,2000,40,0.0,40
LLCM_Flexible,GES,2000,40,0.1818181818181818,37
Measured1,GES,5000,40,1.0,0
Measured2,GES,5000,40,1.0,0
Simple_Case_Tree,GES,5000,40,0.0,39
Tree_Case_Flexible,GES,5000,40,0.1764705882352941,28
Latent_Hierarchical_Structure,GES,5000,40,0.0,42
LLCM_Flexible,GES,5000,40,0.17391304347826086,38
Measured1,GES,10000,40,1.0,0
Measured2,GES,10000,40,1.0,0
Simple_Case_Tree,GES,10000,40,0.0,41
Tree_Case_Flexible,GES,10000,40,0.1764705882352941,28
Latent_Hierarchical_Structure,GES,10000,40,0.0,44
LLCM_Flexible,GES,10000,40,0.20833333333333331,38
Measured1,GES,2000,41,1.0,0
Measured2,GES,2000,41,1.0,0
Simple_Case_Tree,GES,2000,41,0.0,29
Tree_Case_Flexible,GES,2000,41,0.1875,29
Latent_Hierarchical_Structure,GES,2000,41,0.0,44
LLCM_Flexible,GES,2000,41,0.20833333333333331,39
Measured1,GES,5000,41,0.8571428571428571,5
Measured2,GES,5000,41,0.9565217391304348,7
Simple_Case_Tree,GES,5000,41,0.0,34
Tree_Case_Flexible,GES,5000,41,0.1764705882352941,28
Latent_Hierarchical_Structure,GES,5000,41,0.0,47
LLCM_Flexible,GES,5000,41,0.2,43
Measured1,GES,10000,41,1.0,0
Measured2,GES,10000,41,1.0,0
Simple_Case_Tree,GES,10000,41,0.0,37
Tree_Case_Flexible,GES,10000,41,0.18181818181818182,27
Latent_Hierarchical_Structure,GES,10000,41,0.0,49
LLCM_Flexible,GES,10000,41,0.2,41
Measured1,GES,2000,42,0.9285714285714286,10
Measured2,GES,2000,42,1.0,0
Simple_Case_Tree,GES,2000,42,0.0,35
Tree_Case_Flexible,GES,2000,42,0.1875,26
Latent_Hierarchical_Structure,GES,2000,42,0.0,43
LLCM_Flexible,GES,2000,42,0.22727272727272727,35
Measured1,GES,5000,42,0.962962962962963,1
Measured2,GES,5000,42,0.9166666666666666,6
Simple_Case_Tree,GES,5000,42,0.0,37
Tree_Case_Flexible,GES,5000,42,0.1764705882352941,28
Latent_Hierarchical_Structure,GES,5000,42,0.0,45
LLCM_Flexible,GES,5000,42,0.22727272727272727,35
Measured1,GES,10000,42,0.896551724137931,11
Measured2,GES,10000,42,0.9565217391304348,1
Simple_Case_Tree,GES,10000,42,0.0,38
Tree_Case_Flexible,GES,10000,42,0.17142857142857143,29
Latent_Hierarchical_Structure,GES,10000,42,0.0,47
LLCM_Flexible,GES,10000,42,0.22222222222222224,36
Measured1,GES,2000,43,0.962962962962963,3
Measured2,GES,2000,43,0.9166666666666666,6
Simple_Case_Tree,GES,2000,43,0.0,31
Tree_Case_Flexible,GES,2000,43,0.1935483870967742,25
Latent_Hierarchical_Structure,GES,2000,43,0.0,39
LLCM_Flexible,GES,2000,43,0.1702127659574468,40
Measured1,GES,5000,43,1.0,0
Measured2,GES,5000,43,1.0,0
Simple_Case_Tree,GES,5000,43,0.0,34
Tree_Case_Flexible,GES,5000,43,0.1935483870967742,25
Latent_Hierarchical_Structure,GES,5000,43,0.0,42
LLCM_Flexible,GES,5000,43,0.1702127659574468,40
Measured1,GES,10000,43,1.0,0
Measured2,GES,10000,43,1.0,0
Simple_Case_Tree,GES,10000,43,0.0,36
Tree_Case_Flexible,GES,10000,43,0.18181818181818182,27
Latent_Hierarchical_Structure,GES,10000,43,0.0,44
LLCM_Flexible,GES,10000,43,0.15384615384615385,45
Measured1,GES,2000,44,0.962962962962963,1
Measured2,GES,2000,44,1.0,0
Simple_Case_Tree,GES,2000,44,0.0,35
Tree_Case_Flexible,GES,2000,44,0.1764705882352941,28
Latent_Hierarchical_Structure,GES,2000,44,0.0,45
LLCM_Flexible,GES,2000,44,0.2173913043478261,36
Measured1,GES,5000,44,1.0,0
Measured2,GES,5000,44,1.0,0
Simple_Case_Tree,GES,5000,44,0.0,38
Tree_Case_Flexible,GES,5000,44,0.18181818181818182,27
Latent_Hierarchical_Structure,GES,5000,44,0.0,49
LLCM_Flexible,GES,5000,44,0.22222222222222224,35
Measured1,GES,10000,44,1.0,0
Measured2,GES,10000,44,1.0,0
Simple_Case_Tree,GES,10000,44,0.0,39
Tree_Case_Flexible,GES,10000,44,0.1764705882352941,28
Latent_Hierarchical_Structure,GES,10000,44,0.0,49
LLCM_Flexible,GES,10000,44,0.18867924528301888,43
Measured1,GES,2000,45,0.888888888888889,10
Measured2,GES,2000,45,0.9565217391304348,1
Simple_Case_Tree,GES,2000,45,0.0,35
Tree_Case_Flexible,GES,2000,45,0.18181818181818182,28
Latent_Hierarchical_Structure,GES,2000,45,0.0,44
LLCM_Flexible,GES,2000,45,0.25,30
Measured1,GES,5000,45,1.0,0
Measured2,GES,5000,45,1.0,0
Simple_Case_Tree,GES,5000,45,0.0,36
Tree_Case_Flexible,GES,5000,45,0.1764705882352941,28
Latent_Hierarchical_Structure,GES,5000,45,0.0,48
LLCM_Flexible,GES,5000,45,0.23809523809523808,32
Measured1,GES,10000,45,1.0,0
Measured2,GES,10000,45,1.0,0
Simple_Case_Tree,GES,10000,45,0.0,37
Tree_Case_Flexible,GES,10000,45,0.1764705882352941,28
Latent_Hierarchical_Structure,GES,10000,45,0.0,51
LLCM_Flexible,GES,10000,45,0.22727272727272727,34
Measured1,GES,2000,46,1.0,0
Measured2,GES,2000,46,0.9090909090909091,5
Simple_Case_Tree,GES,2000,46,0.0,30
Tree_Case_Flexible,GES,2000,46,0.1875,26
Latent_Hierarchical_Structure,GES,2000,46,0.0,41
LLCM_Flexible,GES,2000,46,0.23255813953488372,33
Measured1,GES,5000,46,1.0,0
Measured2,GES,5000,46,1.0,0
Simple_Case_Tree,GES,5000,46,0.0,31
Tree_Case_Flexible,GES,5000,46,0.18181818181818182,27
Latent_Hierarchical_Structure,GES,5000,46,0.0,43
LLCM_Flexible,GES,5000,46,0.23255813953488372,33
Measured1,GES,10000,46,1.0,0
Measured2,GES,10000,46,1.0,0
Simple_Case_Tree,GES,10000,46,0.0,34
Tree_Case_Flexible,GES,10000,46,0.1764705882352941,28
Latent_Hierarchical_Structure,GES,10000,46,0.0,42
LLCM_Flexible,GES,10000,46,0.23809523809523808,32
Measured1,GES,2000,47,0.888888888888889,5
Measured2,GES,2000,47,0.9090909090909091,3
Simple_Case_Tree,GES,2000,47,0.0,36
Tree_Case_Flexible,GES,2000,47,0.20689655172413796,23
Latent_Hierarchical_Structure,GES,2000,47,0.0,43
LLCM_Flexible,GES,2000,47,0.20512820512820512,32
Measured1,GES,5000,47,1.0,0
Measured2,GES,5000,47,0.7272727272727273,7
Simple_Case_Tree,GES,5000,47,0.0,38
Tree_Case_Flexible,GES,5000,47,0.19999999999999998,24
Latent_Hierarchical_Structure,GES,5000,47,0.0,49
LLCM_Flexible,GES,5000,47,0.24390243902439024,33
Measured1,GES,10000,47,1.0,0
Measured2,GES,10000,47,1.0,0
Simple_Case_Tree,GES,10000,47,0.0,37
Tree_Case_Flexible,GES,10000,47,0.1875,29
Latent_Hierarchical_Structure,GES,10000,47,0.0,48
LLCM_Flexible,GES,10000,47,0.18604651162790697,36
Measured1,GES,2000,48,0.962962962962963,9
Measured2,GES,2000,48,1.0,0
Simple_Case_Tree,GES,2000,48,0.0,36
Tree_Case_Flexible,GES,2000,48,0.1875,26
Latent_Hierarchical_Structure,GES,2000,48,0.0,48
LLCM_Flexible,GES,2000,48,0.22222222222222224,36
Measured1,GES,5000,48,1.0,0
Measured2,GES,5000,48,0.9090909090909091,5
Simple_Case_Tree,GES,5000,48,0.0,37
Tree_Case_Flexible,GES,5000,48,0.18181818181818182,27
Latent_Hierarchical_Structure,GES,5000,48,0.0,53
LLCM_Flexible,GES,5000,48,0.22222222222222224,37
Measured1,GES,10000,48,0.962962962962963,9
Measured2,GES,10000,48,1.0,0
Simple_Case_Tree,GES,10000,48,0.0,39
Tree_Case_Flexible,GES,10000,48,0.1764705882352941,28
Latent_Hierarchical_Structure,GES,10000,48,0.0,52
LLCM_Flexible,GES,10000,48,0.23255813953488372,34
Measured1,GES,2000,49,0.8571428571428571,14
Measured2,GES,2000,49,1.0,0
Simple_Case_Tree,GES,2000,49,0.0,37
Tree_Case_Flexible,GES,2000,49,0.1935483870967742,25
Latent_Hierarchical_Structure,GES,2000,49,0.0,46
LLCM_Flexible,GES,2000,49,0.23255813953488372,33
Measured1,GES,5000,49,1.0,0
Measured2,GES,5000,49,1.0,0
Simple_Case_Tree,GES,5000,49,0.0,39
Tree_Case_Flexible,GES,5000,49,0.18181818181818182,27
Latent_Hierarchical_Structure,GES,5000,49,0.0,47
LLCM_Flexible,GES,5000,49,0.16666666666666666,40
Measured1,GES,10000,49,1.0,0
Measured2,GES,10000,49,1.0,0
Simple_Case_Tree,GES,10000,49,0.0,40
Tree_Case_Flexible,GES,10000,49,0.1764705882352941,28
Latent_Hierarchical_Structure,GES,10000,49,0.0,48
LLCM_Flexible,GES,10000,49,0.23809523809523808,32
Measured1,GES,2000,50,1.0,0
Measured2,GES,2000,50,1.0,0
Simple_Case_Tree,GES,2000,50,0.0,33
Tree_Case_Flexible,GES,2000,50,0.1875,26
Latent_Hierarchical_Structure,GES,2000,50,0.0,44
LLCM_Flexible,GES,2000,50,0.1818181818181818,40
Measured1,GES,5000,50,0.896551724137931,6
Measured2,GES,5000,50,0.9565217391304348,2
Simple_Case_Tree,GES,5000,50,0.0,36
Tree_Case_Flexible,GES,5000,50,0.18181818181818182,27
Latent_Hierarchical_Structure,GES,5000,50,0.0,47
LLCM_Flexible,GES,5000,50,0.17777777777777778,38
Measured1,GES,10000,50,0.896551724137931,11
Measured2,GES,10000,50,1.0,0
Simple_Case_Tree,GES,10000,50,0.0,36
Tree_Case_Flexible,GES,10000,50,0.1764705882352941,28
Latent_Hierarchical_Structure,GES,10000,50,0.0,49
LLCM_Flexible,GES,10000,50,0.1702127659574468,40
Measured1,PC,2000,1,0.9600000000000001,2
Measured2,PC,2000,1,0.7777777777777778,9
Simple_Case_Tree,PC,2000,1,0.0,32
Tree_Case_Flexible,PC,2000,1,0.23076923076923075,20
Latent_Hierarchical_Structure,PC,2000,1,0.0,31
LLCM_Flexible,PC,2000,1,0.2758620689655173,23
Measured1,PC,5000,1,1.0,2
Measured2,PC,5000,1,0.8421052631578948,9
Simple_Case_Tree,PC,5000,1,0.0,32
Tree_Case_Flexible,PC,5000,1,0.20689655172413796,23
Latent_Hierarchical_Structure,PC,5000,1,0.0,30
LLCM_Flexible,PC,5000,1,0.26666666666666666,24
Measured1,PC,10000,1,1.0,2
Measured2,PC,10000,1,0.9,9
Simple_Case_Tree,PC,10000,1,0.0,32
Tree_Case_Flexible,PC,10000,1,0.19999999999999998,24
Latent_Hierarchical_Structure,PC,10000,1,0.0,33
LLCM_Flexible,PC,10000,1,0.25,26
Measured1,PC,2000,2,0.9600000000000001,3
Measured2,PC,2000,2,0.7777777777777778,6
Simple_Case_Tree,PC,2000,2,0.0,32
Tree_Case_Flexible,PC,2000,2,0.19999999999999998,24
Latent_Hierarchical_Structure,PC,2000,2,0.0,32
LLCM_Flexible,PC,2000,2,0.23529411764705882,28
Measured1,PC,5000,2,0.9600000000000001,2
Measured2,PC,5000,2,0.8421052631578948,5
Simple_Case_Tree,PC,5000,2,0.0,32
Tree_Case_Flexible,PC,5000,2,0.19999999999999998,24
Latent_Hierarchical_Structure,PC,5000,2,0.0,33
LLCM_Flexible,PC,5000,2,0.22222222222222224,30
Measured1,PC,10000,2,0.9600000000000001,2
Measured2,PC,10000,2,0.9,5
Simple_Case_Tree,PC,10000,2,0.0,32
Tree_Case_Flexible,PC,10000,2,0.1875,26
Latent_Hierarchical_Structure,PC,10000,2,0.0,39
LLCM_Flexible,PC,10000,2,0.2285714285714286,29
Measured1,PC,2000,3,0.9600000000000001,2
Measured2,PC,2000,3,0.7777777777777778,9
Simple_Case_Tree,PC,2000,3,0.0,29
Tree_Case_Flexible,PC,2000,3,0.19999999999999998,24
Latent_Hierarchical_Structure,PC,2000,3,0.0,31
LLCM_Flexible,PC,2000,3,0.23529411764705882,28
Measured1,PC,5000,3,0.9600000000000001,2
Measured2,PC,5000,3,0.8421052631578948,9
Simple_Case_Tree,PC,5000,3,0.0,32
Tree_Case_Flexible,PC,5000,3,0.1875,26
Latent_Hierarchical_Structure,PC,5000,3,0.0,31
LLCM_Flexible,PC,5000,3,0.2285714285714286,30
Measured1,PC,10000,3,1.0,2
Measured2,PC,10000,3,0.8421052631578948,9
Simple_Case_Tree,PC,10000,3,0.0,32
Tree_Case_Flexible,PC,10000,3,0.1935483870967742,25
Latent_Hierarchical_Structure,PC,10000,3,0.0,33
LLCM_Flexible,PC,10000,3,0.2285714285714286,29
Measured1,PC,2000,4,0.9166666666666666,3
Measured2,PC,2000,4,0.8421052631578948,9
Simple_Case_Tree,PC,2000,4,0.0,28
Tree_Case_Flexible,PC,2000,4,0.20689655172413796,23
Latent_Hierarchical_Structure,PC,2000,4,0.0,31
LLCM_Flexible,PC,2000,4,0.25,27
Measured1,PC,5000,4,0.9166666666666666,3
Measured2,PC,5000,4,0.8421052631578948,5
Simple_Case_Tree,PC,5000,4,0.0,29
Tree_Case_Flexible,PC,5000,4,0.19999999999999998,24
Latent_Hierarchical_Structure,PC,5000,4,0.0,32
LLCM_Flexible,PC,5000,4,0.25,26
Measured1,PC,10000,4,1.0,2
Measured2,PC,10000,4,0.9,5
Simple_Case_Tree,PC,10000,4,0.0,32
Tree_Case_Flexible,PC,10000,4,0.1875,26
Latent_Hierarchical_Structure,PC,10000,4,0.0,34
LLCM_Flexible,PC,10000,4,0.23529411764705882,28
Measured1,PC,2000,5,0.9166666666666666,4
Measured2,PC,2000,5,0.8421052631578948,5
Simple_Case_Tree,PC,2000,5,0.0,32
Tree_Case_Flexible,PC,2000,5,0.23076923076923075,20
Latent_Hierarchical_Structure,PC,2000,5,0.0,30
LLCM_Flexible,PC,2000,5,0.25806451612903225,25
Measured1,PC,5000,5,0.9166666666666666,4
Measured2,PC,5000,5,0.9,5
Simple_Case_Tree,PC,5000,5,0.0,32
Tree_Case_Flexible,PC,5000,5,0.20689655172413796,23
Latent_Hierarchical_Structure,PC,5000,5,0.0,33
LLCM_Flexible,PC,5000,5,0.25,26
Measured1,PC,10000,5,1.0,2
Measured2,PC,10000,5,0.9523809523809523,5
Simple_Case_Tree,PC,10000,5,0.0,32
Tree_Case_Flexible,PC,10000,5,0.19999999999999998,24
Latent_Hierarchical_Structure,PC,10000,5,0.0,34
LLCM_Flexible,PC,10000,5,0.25806451612903225,26
Measured1,PC,2000,6,1.0,2
Measured2,PC,2000,6,0.7777777777777778,6
Simple_Case_Tree,PC,2000,6,0.0,31
Tree_Case_Flexible,PC,2000,6,0.20689655172413796,23
Latent_Hierarchical_Structure,PC,2000,6,0.0,37
LLCM_Flexible,PC,2000,6,0.24242424242424246,27
Measured1,PC,5000,6,1.0,2
Measured2,PC,5000,6,0.9,9
Simple_Case_Tree,PC,5000,6,0.0,32
Tree_Case_Flexible,PC,5000,6,0.1875,26
Latent_Hierarchical_Structure,PC,5000,6,0.0,38
LLCM_Flexible,PC,5000,6,0.25,26
Measured1,PC,10000,6,1.0,2
Measured2,PC,10000,6,0.9090909090909091,10
Simple_Case_Tree,PC,10000,6,0.0,32
Tree_Case_Flexible,PC,10000,6,0.1764705882352941,28
Latent_Hierarchical_Structure,PC,10000,6,0.0,38
LLCM_Flexible,PC,10000,6,0.23529411764705882,28
Measured1,PC,2000,7,0.9600000000000001,2
Measured2,PC,2000,7,0.7058823529411764,8
Simple_Case_Tree,PC,2000,7,0.0,32
Tree_Case_Flexible,PC,2000,7,0.21428571428571427,22
Latent_Hierarchical_Structure,PC,2000,7,0.0,31
LLCM_Flexible,PC,2000,7,0.25806451612903225,25
Measured1,PC,5000,7,0.9166666666666666,5
Measured2,PC,5000,7,0.8421052631578948,9
Simple_Case_Tree,PC,5000,7,0.0,32
Tree_Case_Flexible,PC,5000,7,0.19999999999999998,24
Latent_Hierarchical_Structure,PC,5000,7,0.0,32
LLCM_Flexible,PC,5000,7,0.2758620689655173,23
Measured1,PC,10000,7,0.9600000000000001,2
Measured2,PC,10000,7,0.9,5
Simple_Case_Tree,PC,10000,7,0.0,32
Tree_Case_Flexible,PC,10000,7,0.1935483870967742,25
Latent_Hierarchical_Structure,PC,10000,7,0.0,32
LLCM_Flexible,PC,10000,7,0.3225806451612903,24
Measured1,PC,2000,8,0.9600000000000001,3
Measured2,PC,2000,8,0.7777777777777778,6
Simple_Case_Tree,PC,2000,8,0.0,32
Tree_Case_Flexible,PC,2000,8,0.25,18
Latent_Hierarchical_Structure,PC,2000,8,0.0,31
LLCM_Flexible,PC,2000,8,0.25,26
Measured1,PC,5000,8,1.0,2
Measured2,PC,5000,8,0.7777777777777778,6
Simple_Case_Tree,PC,5000,8,0.0,32
Tree_Case_Flexible,PC,5000,8,0.21428571428571427,22
Latent_Hierarchical_Structure,PC,5000,8,0.0,33
LLCM_Flexible,PC,5000,8,0.2285714285714286,29
Measured1,PC,10000,8,1.0,2
Measured2,PC,10000,8,0.8421052631578948,6
Simple_Case_Tree,PC,10000,8,0.0,32
Tree_Case_Flexible,PC,10000,8,0.20689655172413796,23
Latent_Hierarchical_Structure,PC,10000,8,0.0,37
LLCM_Flexible,PC,10000,8,0.24242424242424246,27
Measured1,PC,2000,9,0.9600000000000001,2
Measured2,PC,2000,9,0.7777777777777778,6
Simple_Case_Tree,PC,2000,9,0.0,30
Tree_Case_Flexible,PC,2000,9,0.20689655172413796,23
Latent_Hierarchical_Structure,PC,2000,9,0.0,32
LLCM_Flexible,PC,2000,9,0.25806451612903225,25
Measured1,PC,5000,9,0.9600000000000001,2
Measured2,PC,5000,9,0.7999999999999999,9
Simple_Case_Tree,PC,5000,9,0.0,32
Tree_Case_Flexible,PC,5000,9,0.1935483870967742,25
Latent_Hierarchical_Structure,PC,5000,9,0.0,33
LLCM_Flexible,PC,5000,9,0.24242424242424246,27
Measured1,PC,10000,9,0.9600000000000001,12
Measured2,PC,10000,9,0.8571428571428572,6
Simple_Case_Tree,PC,10000,9,0.0,33
Tree_Case_Flexible,PC,10000,9,0.1875,26
Latent_Hierarchical_Structure,PC,10000,9,0.0,35
LLCM_Flexible,PC,10000,9,0.24242424242424246,27
Measured1,PC,2000,10,0.9230769230769231,4
Measured2,PC,2000,10,0.9090909090909091,6
Simple_Case_Tree,PC,2000,10,0.0,25
Tree_Case_Flexible,PC,2000,10,0.1935483870967742,25
Latent_Hierarchical_Structure,PC,2000,10,0.0,30
LLCM_Flexible,PC,2000,10,0.23529411764705882,28
Measured1,PC,5000,10,1.0,2
Measured2,PC,5000,10,0.9523809523809523,5
Simple_Case_Tree,PC,5000,10,0.0,31
Tree_Case_Flexible,PC,5000,10,0.18181818181818182,30
Latent_Hierarchical_Structure,PC,5000,10,0.0,32
LLCM_Flexible,PC,5000,10,0.22222222222222224,30
Measured1,PC,10000,10,1.0,2
Measured2,PC,10000,10,1.0,5
Simple_Case_Tree,PC,10000,10,0.0,31
Tree_Case_Flexible,PC,10000,10,0.16216216216216214,31
Latent_Hierarchical_Structure,PC,10000,10,0.0,33
LLCM_Flexible,PC,10000,10,0.22222222222222224,30
Measured1,PC,2000,11,0.9600000000000001,2
